latitude_bin,longitude_bin,hour,alert_count
41.910000,-87.750000,12:00,18
41.950000,-87.680000,03:00,18
41.780000,-87.600000,13:00,18
41.910000,-87.750000,23:00,18
41.920000,-87.790000,23:00,18
41.980000,-87.880000,03:00,18
41.860000,-87.700000,19:00,18
41.980000,-87.850000,04:00,18
41.670000,-87.600000,09:00,18
41.810000,-87.630000,06:00,18
41.780000,-87.580000,18:00,18
41.810000,-87.630000,05:00,18
41.770000,-87.680000,20:00,18
41.790000,-87.760000,15:00,18
41.780000,-87.580000,11:00,18
41.830000,-87.630000,12:00,18
41.920000,-87.760000,18:00,18
41.780000,-87.580000,05:00,18
41.780000,-87.690000,21:00,18
41.900000,-87.690000,00:00,18
41.810000,-87.710000,14:00,18
41.880000,-87.660000,02:00,18
41.840000,-87.710000,14:00,18
41.960000,-87.790000,12:00,18
41.640000,-87.580000,22:00,18
41.990000,-87.820000,18:00,18
41.700000,-87.610000,13:00,18
41.970000,-87.830000,22:00,18
41.640000,-87.580000,20:00,18
41.900000,-87.780000,13:00,18
41.780000,-87.750000,04:00,18
41.870000,-87.640000,07:00,18
41.770000,-87.590000,19:00,18
41.970000,-87.670000,11:00,18
41.960000,-87.850000,20:00,18
41.770000,-87.570000,21:00,18
41.930000,-87.760000,19:00,18
41.880000,-87.700000,13:00,18
41.790000,-87.610000,19:00,18
41.870000,-87.690000,09:00,18
41.680000,-87.670000,13:00,18
41.850000,-87.710000,14:00,18
41.930000,-87.780000,13:00,18
41.880000,-87.740000,19:00,18
41.790000,-87.610000,20:00,18
41.930000,-87.780000,22:00,18
41.870000,-87.630000,10:00,18
41.880000,-87.670000,09:00,18
41.760000,-87.680000,12:00,18
41.640000,-87.580000,13:00,18
41.680000,-87.670000,19:00,18
42.000000,-87.710000,23:00,18
41.790000,-87.690000,11:00,18
41.750000,-87.690000,21:00,18
41.840000,-87.710000,17:00,18
41.970000,-87.890000,14:00,18
41.710000,-87.660000,00:00,18
41.970000,-87.890000,10:00,18
41.770000,-87.580000,19:00,18
41.990000,-87.890000,15:00,18
41.780000,-87.710000,12:00,18
41.810000,-87.670000,13:00,18
41.850000,-87.640000,05:00,18
41.950000,-87.890000,17:00,18
41.900000,-87.730000,16:00,18
41.840000,-87.720000,19:00,18
41.900000,-87.620000,12:00,18
41.790000,-87.590000,15:00,18
41.790000,-87.710000,13:00,18
41.760000,-87.620000,00:00,18
41.940000,-87.640000,11:00,18
41.950000,-87.850000,23:00,18
41.990000,-87.760000,04:00,18
41.760000,-87.690000,23:00,18
41.930000,-87.720000,01:00,18
41.950000,-87.770000,17:00,18
41.980000,-87.790000,06:00,18
41.950000,-87.750000,04:00,18
41.810000,-87.690000,14:00,18
41.990000,-87.790000,01:00,18
41.950000,-87.770000,15:00,18
41.970000,-87.880000,16:00,18
41.950000,-87.750000,10:00,18
41.970000,-87.790000,15:00,17
41.860000,-87.660000,16:00,17
41.970000,-87.690000,01:00,17
41.860000,-87.660000,17:00,17
41.770000,-87.580000,01:00,17
41.890000,-87.710000,17:00,17
41.800000,-87.600000,13:00,17
41.950000,-87.770000,14:00,17
41.800000,-87.740000,13:00,17
41.970000,-87.700000,02:00,17
41.920000,-87.640000,10:00,17
41.790000,-87.810000,15:00,17
41.800000,-87.740000,19:00,17
41.900000,-87.700000,23:00,17
41.740000,-87.590000,11:00,17
41.960000,-87.680000,01:00,17
41.900000,-87.690000,14:00,17
41.860000,-87.660000,15:00,17
41.640000,-87.580000,18:00,17
41.800000,-87.730000,14:00,17
41.970000,-87.780000,06:00,17
41.770000,-87.640000,10:00,17
41.640000,-87.580000,23:00,17
41.950000,-87.760000,15:00,17
41.750000,-87.750000,19:00,17
41.950000,-87.750000,09:00,17
41.910000,-87.630000,07:00,17
41.910000,-87.720000,18:00,17
41.910000,-87.640000,02:00,17
41.980000,-87.680000,19:00,17
41.650000,-87.580000,00:00,17
41.820000,-87.750000,14:00,17
41.910000,-87.660000,03:00,17
41.910000,-87.700000,15:00,17
41.750000,-87.620000,20:00,17
41.800000,-87.660000,21:00,17
41.770000,-87.690000,11:00,17
41.980000,-87.680000,21:00,17
41.760000,-87.580000,13:00,17
41.910000,-87.780000,21:00,17
41.770000,-87.600000,13:00,17
41.900000,-87.730000,00:00,17
42.010000,-87.710000,15:00,17
41.960000,-87.730000,02:00,17
41.800000,-87.730000,10:00,17
41.950000,-87.770000,13:00,17
41.640000,-87.580000,11:00,17
41.830000,-87.630000,19:00,17
41.950000,-87.760000,18:00,17
41.900000,-87.770000,19:00,17
41.770000,-87.730000,14:00,17
41.760000,-87.590000,23:00,17
41.980000,-87.820000,08:00,17
41.740000,-87.670000,21:00,17
41.760000,-87.590000,20:00,17
41.800000,-87.720000,00:00,17
41.910000,-87.760000,16:00,17
41.860000,-87.630000,11:00,17
41.880000,-87.680000,01:00,17
41.920000,-87.670000,03:00,17
41.790000,-87.810000,12:00,17
41.930000,-87.760000,11:00,17
42.000000,-87.710000,22:00,17
41.840000,-87.630000,08:00,17
41.940000,-87.740000,11:00,17
41.940000,-87.750000,01:00,17
41.880000,-87.760000,22:00,17
41.960000,-87.790000,20:00,17
41.710000,-87.590000,03:00,17
41.680000,-87.600000,13:00,17
41.710000,-87.660000,12:00,17
41.700000,-87.590000,16:00,17
41.710000,-87.670000,20:00,17
41.710000,-87.670000,22:00,17
41.940000,-87.770000,14:00,17
41.710000,-87.680000,20:00,17
41.870000,-87.780000,07:00,17
41.990000,-87.730000,00:00,17
41.720000,-87.580000,21:00,17
41.790000,-87.740000,13:00,17
41.790000,-87.740000,20:00,17
41.680000,-87.670000,00:00,17
41.930000,-87.770000,00:00,17
41.870000,-87.770000,07:00,17
41.940000,-87.650000,10:00,17
41.790000,-87.600000,21:00,17
41.790000,-87.600000,23:00,17
41.940000,-87.690000,01:00,17
41.970000,-87.840000,13:00,17
41.990000,-87.890000,02:00,17
42.000000,-87.690000,00:00,17
41.690000,-87.660000,12:00,17
41.690000,-87.660000,21:00,17
41.840000,-87.680000,00:00,17
42.000000,-87.700000,12:00,17
41.790000,-87.650000,20:00,17
41.990000,-87.830000,13:00,17
41.690000,-87.700000,19:00,17
41.810000,-87.690000,19:00,17
42.000000,-87.700000,16:00,17
41.880000,-87.660000,04:00,17
41.790000,-87.630000,14:00,17
41.680000,-87.670000,23:00,17
41.790000,-87.630000,18:00,17
41.930000,-87.790000,15:00,17
41.920000,-87.810000,18:00,17
41.710000,-87.650000,10:00,17
41.860000,-87.740000,13:00,17
41.770000,-87.790000,13:00,17
41.920000,-87.740000,20:00,17
41.860000,-87.750000,12:00,17
41.940000,-87.810000,19:00,17
41.920000,-87.730000,18:00,17
41.830000,-87.680000,07:00,17
41.920000,-87.760000,15:00,17
41.770000,-87.810000,13:00,17
41.790000,-87.760000,22:00,17
41.920000,-87.730000,00:00,17
41.860000,-87.740000,12:00,17
41.960000,-87.810000,21:00,17
41.770000,-87.810000,22:00,17
41.950000,-87.820000,22:00,17
41.730000,-87.640000,12:00,17
41.830000,-87.710000,03:00,17
41.780000,-87.590000,15:00,17
41.980000,-87.900000,18:00,17
41.850000,-87.620000,06:00,17
41.870000,-87.750000,09:00,17
41.940000,-87.840000,19:00,17
41.860000,-87.730000,15:00,17
41.930000,-87.760000,16:00,16
41.700000,-87.590000,02:00,16
42.010000,-87.700000,13:00,16
41.840000,-87.700000,17:00,16
41.930000,-87.800000,18:00,16
41.900000,-87.760000,00:00,16
41.900000,-87.780000,12:00,16
42.010000,-87.670000,13:00,16
41.930000,-87.790000,17:00,16
41.760000,-87.580000,22:00,16
41.990000,-87.810000,16:00,16
41.920000,-87.630000,01:00,16
41.930000,-87.780000,12:00,16
41.730000,-87.640000,19:00,16
41.910000,-87.790000,21:00,16
41.980000,-87.890000,20:00,16
41.970000,-87.650000,11:00,16
41.930000,-87.810000,16:00,16
41.760000,-87.680000,18:00,16
41.850000,-87.620000,09:00,16
41.760000,-87.680000,14:00,16
41.990000,-87.660000,01:00,16
41.690000,-87.670000,12:00,16
41.940000,-87.710000,03:00,16
41.670000,-87.600000,08:00,16
41.730000,-87.670000,22:00,16
41.690000,-87.660000,22:00,16
41.670000,-87.600000,03:00,16
41.760000,-87.690000,14:00,16
42.000000,-87.700000,00:00,16
41.900000,-87.720000,23:00,16
41.930000,-87.840000,18:00,16
41.930000,-87.840000,16:00,16
41.900000,-87.730000,01:00,16
41.990000,-87.800000,17:00,16
41.690000,-87.660000,18:00,16
41.980000,-87.770000,00:00,16
41.950000,-87.900000,18:00,16
41.950000,-87.900000,19:00,16
41.760000,-87.620000,12:00,16
41.910000,-87.750000,19:00,16
41.950000,-87.760000,16:00,16
41.700000,-87.610000,20:00,16
41.950000,-87.790000,15:00,16
41.930000,-87.690000,02:00,16
41.750000,-87.590000,15:00,16
41.990000,-87.750000,00:00,16
41.830000,-87.630000,14:00,16
41.710000,-87.680000,13:00,16
41.920000,-87.760000,16:00,16
41.940000,-87.770000,17:00,16
41.950000,-87.840000,14:00,16
41.730000,-87.580000,21:00,16
41.820000,-87.750000,23:00,16
41.940000,-87.790000,00:00,16
41.720000,-87.590000,04:00,16
41.990000,-87.720000,02:00,16
41.920000,-87.790000,19:00,16
41.990000,-87.710000,04:00,16
41.910000,-87.730000,17:00,16
41.910000,-87.730000,18:00,16
41.920000,-87.790000,20:00,16
41.940000,-87.780000,18:00,16
41.940000,-87.780000,19:00,16
41.940000,-87.780000,23:00,16
41.720000,-87.680000,21:00,16
41.830000,-87.710000,05:00,16
41.680000,-87.600000,01:00,16
41.940000,-87.760000,23:00,16
42.000000,-87.710000,18:00,16
41.820000,-87.750000,00:00,16
41.920000,-87.740000,19:00,16
41.910000,-87.750000,14:00,16
41.990000,-87.680000,01:00,16
42.000000,-87.770000,21:00,16
41.950000,-87.850000,20:00,16
41.750000,-87.750000,15:00,16
41.700000,-87.660000,21:00,16
41.990000,-87.680000,03:00,16
41.650000,-87.570000,20:00,16
41.750000,-87.730000,21:00,16
41.680000,-87.600000,18:00,16
41.680000,-87.600000,17:00,16
41.670000,-87.650000,13:00,16
41.980000,-87.730000,23:00,16
41.920000,-87.760000,14:00,16
41.650000,-87.580000,08:00,16
41.710000,-87.600000,08:00,16
41.750000,-87.690000,19:00,16
41.840000,-87.610000,19:00,16
41.840000,-87.610000,16:00,16
41.840000,-87.610000,15:00,16
41.950000,-87.790000,13:00,16
41.710000,-87.660000,17:00,16
41.920000,-87.740000,14:00,16
41.800000,-87.750000,10:00,16
41.790000,-87.700000,20:00,16
41.780000,-87.600000,22:00,16
41.980000,-87.680000,16:00,16
41.810000,-87.760000,07:00,16
41.790000,-87.710000,22:00,16
41.800000,-87.630000,22:00,16
41.880000,-87.720000,12:00,16
41.800000,-87.650000,20:00,16
41.780000,-87.750000,00:00,16
41.790000,-87.710000,19:00,16
41.820000,-87.630000,02:00,16
41.810000,-87.740000,07:00,16
41.820000,-87.660000,13:00,16
41.880000,-87.620000,07:00,16
41.780000,-87.810000,23:00,16
41.790000,-87.690000,17:00,16
41.780000,-87.600000,20:00,16
41.970000,-87.910000,10:00,16
41.860000,-87.730000,21:00,16
41.770000,-87.590000,16:00,16
41.790000,-87.670000,19:00,16
41.820000,-87.650000,20:00,16
41.810000,-87.710000,17:00,16
41.800000,-87.610000,22:00,16
41.890000,-87.760000,23:00,16
41.770000,-87.800000,21:00,16
41.780000,-87.690000,23:00,16
41.770000,-87.680000,21:00,16
41.960000,-87.810000,01:00,16
41.790000,-87.790000,16:00,16
41.810000,-87.690000,17:00,16
41.860000,-87.770000,11:00,16
41.780000,-87.740000,13:00,16
41.960000,-87.770000,16:00,16
41.790000,-87.750000,08:00,16
41.790000,-87.770000,00:00,16
41.980000,-87.670000,02:00,16
41.890000,-87.680000,02:00,16
41.780000,-87.740000,19:00,16
41.780000,-87.710000,13:00,16
41.800000,-87.600000,19:00,16
41.980000,-87.700000,01:00,16
41.770000,-87.670000,22:00,16
41.780000,-87.600000,21:00,16
41.890000,-87.780000,13:00,16
41.820000,-87.600000,12:00,16
41.810000,-87.670000,21:00,16
41.800000,-87.740000,20:00,16
41.890000,-87.640000,06:00,16
41.810000,-87.660000,17:00,16
41.960000,-87.780000,00:00,16
41.780000,-87.610000,12:00,16
41.790000,-87.630000,20:00,16
41.890000,-87.710000,00:00,16
41.880000,-87.670000,10:00,16
41.800000,-87.730000,00:00,16
41.800000,-87.800000,22:00,16
41.790000,-87.610000,15:00,16
41.890000,-87.690000,02:00,16
41.800000,-87.740000,21:00,16
41.770000,-87.770000,20:00,16
41.980000,-87.720000,00:00,16
41.880000,-87.750000,00:00,16
41.980000,-87.890000,23:00,15
41.740000,-87.730000,21:00,15
41.810000,-87.630000,07:00,15
41.690000,-87.680000,13:00,15
41.970000,-87.800000,19:00,15
41.880000,-87.710000,00:00,15
41.710000,-87.690000,13:00,15
41.940000,-87.790000,13:00,15
41.980000,-87.890000,21:00,15
41.790000,-87.760000,21:00,15
41.850000,-87.740000,17:00,15
41.930000,-87.760000,18:00,15
41.770000,-87.770000,21:00,15
41.770000,-87.770000,22:00,15
41.890000,-87.640000,08:00,15
41.840000,-87.750000,12:00,15
41.980000,-87.900000,13:00,15
41.790000,-87.610000,14:00,15
41.950000,-87.890000,01:00,15
41.770000,-87.690000,18:00,15
41.820000,-87.600000,18:00,15
41.990000,-87.690000,02:00,15
41.820000,-87.600000,19:00,15
41.800000,-87.750000,04:00,15
41.960000,-87.670000,01:00,15
41.820000,-87.750000,18:00,15
41.870000,-87.760000,07:00,15
41.910000,-87.710000,15:00,15
42.010000,-87.670000,14:00,15
41.920000,-87.750000,23:00,15
41.720000,-87.590000,03:00,15
41.940000,-87.640000,03:00,15
41.790000,-87.770000,03:00,15
41.910000,-87.720000,17:00,15
41.890000,-87.690000,01:00,15
41.700000,-87.610000,21:00,15
41.810000,-87.770000,11:00,15
41.980000,-87.670000,10:00,15
41.680000,-87.670000,16:00,15
41.980000,-87.880000,10:00,15
41.790000,-87.580000,14:00,15
41.790000,-87.690000,15:00,15
41.830000,-87.730000,15:00,15
41.910000,-87.790000,19:00,15
41.940000,-87.660000,06:00,15
41.720000,-87.580000,20:00,15
41.970000,-87.820000,21:00,15
41.810000,-87.710000,18:00,15
41.910000,-87.800000,19:00,15
41.910000,-87.800000,20:00,15
41.920000,-87.640000,07:00,15
41.780000,-87.670000,20:00,15
41.970000,-87.910000,01:00,15
41.840000,-87.700000,23:00,15
41.920000,-87.630000,12:00,15
41.970000,-87.820000,22:00,15
41.880000,-87.690000,11:00,15
42.000000,-87.780000,21:00,15
41.750000,-87.590000,01:00,15
41.930000,-87.790000,00:00,15
41.980000,-87.890000,18:00,15
41.680000,-87.690000,17:00,15
41.970000,-87.810000,04:00,15
41.780000,-87.740000,21:00,15
41.970000,-87.840000,18:00,15
41.910000,-87.750000,22:00,15
42.000000,-87.670000,11:00,15
42.000000,-87.670000,01:00,15
41.830000,-87.670000,09:00,15
41.810000,-87.740000,06:00,15
41.960000,-87.810000,18:00,15
41.980000,-87.850000,10:00,15
41.920000,-87.650000,04:00,15
41.790000,-87.710000,14:00,15
42.000000,-87.670000,00:00,15
41.730000,-87.640000,22:00,15
41.780000,-87.750000,02:00,15
41.790000,-87.700000,13:00,15
41.890000,-87.780000,12:00,15
41.750000,-87.590000,11:00,15
41.870000,-87.710000,09:00,15
41.700000,-87.690000,22:00,15
41.820000,-87.670000,13:00,15
41.930000,-87.720000,04:00,15
41.860000,-87.680000,16:00,15
41.920000,-87.800000,13:00,15
41.780000,-87.730000,19:00,15
41.920000,-87.800000,12:00,15
41.840000,-87.610000,18:00,15
41.650000,-87.580000,19:00,15
42.010000,-87.670000,18:00,15
41.930000,-87.660000,03:00,15
42.020000,-87.670000,13:00,15
41.760000,-87.580000,21:00,15
41.900000,-87.780000,11:00,15
41.770000,-87.640000,07:00,15
41.780000,-87.590000,17:00,15
41.980000,-87.780000,15:00,15
41.900000,-87.780000,19:00,15
41.780000,-87.590000,16:00,15
41.920000,-87.790000,18:00,15
41.800000,-87.630000,18:00,15
41.920000,-87.780000,16:00,15
41.920000,-87.800000,17:00,15
41.800000,-87.690000,18:00,15
41.910000,-87.630000,08:00,15
41.860000,-87.670000,14:00,15
41.800000,-87.750000,00:00,15
41.860000,-87.670000,15:00,15
41.820000,-87.690000,15:00,15
41.820000,-87.690000,16:00,15
41.930000,-87.790000,21:00,15
41.900000,-87.700000,19:00,15
41.990000,-87.760000,05:00,15
41.780000,-87.770000,17:00,15
41.780000,-87.610000,16:00,15
41.900000,-87.680000,04:00,15
41.850000,-87.660000,00:00,15
41.770000,-87.590000,15:00,15
41.760000,-87.690000,15:00,15
41.970000,-87.770000,08:00,15
41.780000,-87.770000,19:00,15
41.770000,-87.570000,20:00,15
41.980000,-87.760000,07:00,15
41.770000,-87.580000,11:00,15
41.800000,-87.710000,22:00,15
41.800000,-87.710000,19:00,15
41.990000,-87.770000,02:00,15
41.770000,-87.590000,11:00,15
41.800000,-87.620000,21:00,15
41.980000,-87.660000,10:00,15
41.840000,-87.610000,14:00,15
41.750000,-87.650000,13:00,15
41.860000,-87.700000,02:00,15
41.860000,-87.700000,12:00,15
41.800000,-87.600000,17:00,15
41.950000,-87.660000,04:00,15
42.010000,-87.700000,00:00,15
41.800000,-87.590000,11:00,15
41.940000,-87.840000,21:00,15
41.750000,-87.650000,21:00,15
41.790000,-87.790000,21:00,15
41.920000,-87.770000,11:00,15
42.010000,-87.680000,11:00,15
41.900000,-87.620000,02:00,15
41.930000,-87.840000,19:00,15
41.670000,-87.600000,07:00,15
41.730000,-87.590000,20:00,15
41.910000,-87.690000,02:00,15
41.970000,-87.750000,08:00,15
41.750000,-87.600000,01:00,15
41.920000,-87.760000,19:00,15
41.810000,-87.670000,12:00,15
41.800000,-87.600000,23:00,15
41.910000,-87.650000,01:00,15
42.010000,-87.700000,18:00,15
41.930000,-87.770000,17:00,15
41.920000,-87.770000,01:00,14
41.860000,-87.620000,10:00,14
41.920000,-87.810000,11:00,14
41.920000,-87.780000,11:00,14
41.730000,-87.590000,16:00,14
41.860000,-87.730000,20:00,14
41.920000,-87.750000,15:00,14
41.920000,-87.810000,00:00,14
41.810000,-87.690000,18:00,14
41.690000,-87.670000,18:00,14
41.930000,-87.840000,17:00,14
41.720000,-87.670000,12:00,14
41.920000,-87.740000,23:00,14
41.840000,-87.680000,23:00,14
41.970000,-87.730000,11:00,14
41.780000,-87.610000,15:00,14
41.780000,-87.580000,04:00,14
41.950000,-87.900000,15:00,14
41.970000,-87.900000,23:00,14
41.830000,-87.720000,22:00,14
41.930000,-87.770000,14:00,14
41.720000,-87.640000,21:00,14
41.880000,-87.740000,14:00,14
41.730000,-87.720000,22:00,14
41.730000,-87.590000,22:00,14
41.730000,-87.640000,16:00,14
41.780000,-87.800000,20:00,14
41.780000,-87.590000,00:00,14
41.700000,-87.590000,03:00,14
41.930000,-87.840000,23:00,14
41.730000,-87.640000,17:00,14
41.890000,-87.680000,12:00,14
41.930000,-87.780000,00:00,14
41.930000,-87.760000,22:00,14
41.930000,-87.670000,05:00,14
41.810000,-87.700000,21:00,14
41.860000,-87.740000,15:00,14
41.780000,-87.630000,15:00,14
41.730000,-87.620000,18:00,14
41.930000,-87.820000,12:00,14
41.770000,-87.790000,16:00,14
41.730000,-87.650000,20:00,14
41.690000,-87.660000,13:00,14
41.720000,-87.680000,19:00,14
41.890000,-87.670000,11:00,14
41.690000,-87.660000,19:00,14
41.840000,-87.670000,05:00,14
41.990000,-87.830000,23:00,14
41.880000,-87.720000,19:00,14
41.970000,-87.840000,23:00,14
41.880000,-87.720000,15:00,14
41.830000,-87.710000,10:00,14
41.830000,-87.730000,17:00,14
41.920000,-87.730000,16:00,14
41.990000,-87.830000,15:00,14
41.720000,-87.670000,16:00,14
41.930000,-87.810000,15:00,14
41.980000,-87.660000,06:00,14
41.730000,-87.680000,19:00,14
41.810000,-87.710000,00:00,14
41.920000,-87.710000,02:00,14
41.810000,-87.760000,09:00,14
41.870000,-87.630000,09:00,14
41.920000,-87.780000,15:00,14
41.770000,-87.800000,11:00,14
41.830000,-87.690000,07:00,14
41.920000,-87.740000,00:00,14
41.880000,-87.730000,17:00,14
41.990000,-87.820000,13:00,14
41.990000,-87.830000,17:00,14
41.850000,-87.740000,14:00,14
41.730000,-87.730000,20:00,14
41.740000,-87.750000,13:00,14
41.810000,-87.600000,05:00,14
41.770000,-87.640000,09:00,14
41.650000,-87.620000,21:00,14
41.780000,-87.710000,19:00,14
41.970000,-87.890000,09:00,14
41.950000,-87.680000,01:00,14
41.750000,-87.750000,22:00,14
41.900000,-87.640000,02:00,14
41.750000,-87.750000,20:00,14
41.820000,-87.650000,21:00,14
41.980000,-87.790000,07:00,14
41.850000,-87.630000,05:00,14
41.910000,-87.650000,02:00,14
41.750000,-87.690000,23:00,14
41.750000,-87.690000,22:00,14
41.850000,-87.630000,02:00,14
41.880000,-87.750000,17:00,14
41.910000,-87.680000,06:00,14
41.910000,-87.680000,08:00,14
41.790000,-87.790000,20:00,14
41.670000,-87.600000,06:00,14
41.950000,-87.810000,18:00,14
41.970000,-87.660000,05:00,14
41.890000,-87.770000,22:00,14
41.790000,-87.780000,19:00,14
41.820000,-87.750000,17:00,14
41.820000,-87.600000,17:00,14
41.980000,-87.690000,14:00,14
41.770000,-87.700000,13:00,14
41.700000,-87.660000,18:00,14
41.810000,-87.590000,23:00,14
41.810000,-87.590000,22:00,14
41.640000,-87.580000,21:00,14
41.950000,-87.780000,16:00,14
41.900000,-87.700000,17:00,14
41.810000,-87.730000,04:00,14
41.980000,-87.750000,05:00,14
41.820000,-87.690000,17:00,14
41.970000,-87.890000,02:00,14
41.970000,-87.770000,06:00,14
41.820000,-87.680000,19:00,14
41.950000,-87.780000,21:00,14
41.880000,-87.770000,14:00,14
41.770000,-87.570000,11:00,14
41.770000,-87.570000,19:00,14
41.640000,-87.580000,16:00,14
41.800000,-87.710000,18:00,14
41.820000,-87.660000,19:00,14
41.900000,-87.720000,19:00,14
41.770000,-87.580000,18:00,14
41.800000,-87.700000,21:00,14
41.710000,-87.650000,03:00,14
41.900000,-87.750000,01:00,14
41.650000,-87.570000,18:00,14
41.650000,-87.570000,19:00,14
41.760000,-87.610000,11:00,14
41.710000,-87.650000,04:00,14
41.800000,-87.670000,17:00,14
41.900000,-87.650000,01:00,14
41.770000,-87.610000,23:00,14
41.650000,-87.580000,14:00,14
41.970000,-87.800000,13:00,14
41.910000,-87.710000,03:00,14
41.910000,-87.720000,13:00,14
41.980000,-87.860000,21:00,14
41.910000,-87.780000,14:00,14
41.780000,-87.680000,12:00,14
41.680000,-87.690000,01:00,14
41.830000,-87.610000,06:00,14
42.000000,-87.770000,20:00,14
41.860000,-87.640000,01:00,14
41.940000,-87.730000,09:00,14
41.940000,-87.730000,08:00,14
41.890000,-87.720000,14:00,14
41.850000,-87.690000,17:00,14
41.970000,-87.680000,01:00,14
41.970000,-87.720000,02:00,14
41.790000,-87.680000,21:00,14
41.960000,-87.790000,21:00,14
41.910000,-87.800000,13:00,14
41.790000,-87.680000,20:00,14
41.840000,-87.710000,12:00,14
41.980000,-87.890000,15:00,14
42.000000,-87.710000,19:00,14
41.860000,-87.720000,19:00,14
41.850000,-87.700000,11:00,14
41.740000,-87.640000,21:00,14
41.890000,-87.710000,03:00,14
41.990000,-87.760000,03:00,14
41.680000,-87.670000,17:00,14
41.890000,-87.700000,02:00,14
41.960000,-87.850000,12:00,14
41.790000,-87.710000,21:00,14
41.980000,-87.900000,14:00,14
41.940000,-87.760000,14:00,14
41.910000,-87.720000,19:00,14
41.770000,-87.700000,21:00,14
41.940000,-87.810000,17:00,14
41.940000,-87.810000,16:00,14
41.940000,-87.810000,15:00,14
41.930000,-87.740000,19:00,14
42.000000,-87.700000,01:00,14
41.940000,-87.790000,19:00,14
41.790000,-87.610000,23:00,14
41.740000,-87.730000,20:00,14
41.910000,-87.730000,23:00,14
41.850000,-87.680000,01:00,14
41.930000,-87.690000,03:00,14
41.860000,-87.720000,18:00,14
41.740000,-87.580000,01:00,14
41.910000,-87.740000,17:00,14
41.790000,-87.760000,12:00,14
41.910000,-87.740000,18:00,14
41.910000,-87.740000,19:00,14
41.740000,-87.720000,00:00,14
41.940000,-87.780000,13:00,14
41.780000,-87.690000,14:00,14
41.790000,-87.720000,19:00,14
41.680000,-87.600000,00:00,14
41.850000,-87.730000,15:00,14
41.880000,-87.740000,22:00,13
41.810000,-87.700000,19:00,13
41.930000,-87.700000,08:00,13
41.780000,-87.750000,05:00,13
41.970000,-87.880000,12:00,13
41.990000,-87.770000,03:00,13
41.930000,-87.720000,05:00,13
41.990000,-87.800000,18:00,13
41.780000,-87.730000,22:00,13
41.930000,-87.760000,23:00,13
41.990000,-87.790000,11:00,13
41.870000,-87.630000,06:00,13
41.930000,-87.740000,16:00,13
41.880000,-87.750000,15:00,13
41.880000,-87.740000,17:00,13
41.790000,-87.650000,23:00,13
41.930000,-87.790000,11:00,13
42.010000,-87.670000,19:00,13
42.010000,-87.700000,11:00,13
42.010000,-87.690000,15:00,13
41.790000,-87.810000,10:00,13
41.790000,-87.800000,16:00,13
41.790000,-87.800000,15:00,13
41.870000,-87.660000,09:00,13
41.790000,-87.790000,14:00,13
41.790000,-87.760000,23:00,13
41.840000,-87.720000,22:00,13
41.940000,-87.790000,18:00,13
41.790000,-87.750000,09:00,13
41.790000,-87.740000,17:00,13
42.000000,-87.820000,20:00,13
41.850000,-87.680000,11:00,13
41.790000,-87.730000,11:00,13
41.940000,-87.770000,16:00,13
41.800000,-87.600000,18:00,13
41.800000,-87.620000,15:00,13
41.950000,-87.680000,02:00,13
41.800000,-87.650000,21:00,13
41.850000,-87.660000,17:00,13
41.950000,-87.770000,16:00,13
41.800000,-87.730000,16:00,13
41.950000,-87.770000,00:00,13
41.800000,-87.800000,19:00,13
41.800000,-87.700000,22:00,13
41.870000,-87.700000,08:00,13
41.800000,-87.700000,13:00,13
41.950000,-87.750000,05:00,13
41.800000,-87.690000,14:00,13
41.800000,-87.680000,19:00,13
41.970000,-87.780000,07:00,13
41.950000,-87.730000,08:00,13
41.650000,-87.580000,18:00,13
41.800000,-87.670000,12:00,13
41.940000,-87.760000,17:00,13
41.840000,-87.720000,21:00,13
41.880000,-87.740000,15:00,13
41.930000,-87.850000,22:00,13
41.970000,-87.740000,00:00,13
41.940000,-87.660000,05:00,13
41.780000,-87.810000,00:00,13
41.880000,-87.700000,20:00,13
41.880000,-87.700000,22:00,13
41.960000,-87.780000,17:00,13
41.810000,-87.690000,15:00,13
41.930000,-87.840000,22:00,13
41.790000,-87.710000,17:00,13
41.880000,-87.710000,16:00,13
41.780000,-87.790000,20:00,13
41.950000,-87.900000,14:00,13
41.950000,-87.900000,16:00,13
41.880000,-87.730000,15:00,13
41.930000,-87.810000,14:00,13
41.930000,-87.800000,17:00,13
41.790000,-87.590000,01:00,13
41.990000,-87.890000,11:00,13
41.790000,-87.590000,03:00,13
41.950000,-87.890000,11:00,13
41.790000,-87.710000,00:00,13
41.790000,-87.690000,18:00,13
41.840000,-87.710000,23:00,13
41.790000,-87.690000,16:00,13
41.970000,-87.670000,01:00,13
41.850000,-87.690000,23:00,13
41.790000,-87.650000,19:00,13
41.790000,-87.630000,16:00,13
42.000000,-87.700000,15:00,13
42.000000,-87.700000,14:00,13
41.790000,-87.630000,00:00,13
41.940000,-87.710000,10:00,13
41.810000,-87.670000,17:00,13
41.880000,-87.680000,05:00,13
41.690000,-87.630000,13:00,13
41.810000,-87.730000,01:00,13
41.980000,-87.730000,20:00,13
41.810000,-87.730000,03:00,13
41.730000,-87.580000,18:00,13
41.920000,-87.670000,11:00,13
41.980000,-87.890000,22:00,13
41.820000,-87.610000,04:00,13
41.860000,-87.720000,22:00,13
